Municipio;Nombre;2021;2020;2019;2018;2017;AumentoPoblacion
"""48094""";Igorre;4314;4337;4284;4257;4251;63
"""48049""";Ispaster;754;729;735;725;706;48
"""48910""";Iurreta;3696;3665;3662;3643;3658;38
"""48050""";Izurtza;240;252;255;255;231;9
"""48022""";Karrantza Harana/Valle de Carranza;2759;2803;2778;2715;2717;42
"""48907""";Kortezubi;439;442;441;444;445;-6
"""48051""";Lanestosa;261;253;251;254;268;-7
"""48052""";Larrabetzu;2081;2037;2033;2029;2035;46
"""48053""";Laukiz;1237;1227;1194;1191;1190;47
"""48054""";Leioa;32188;32013;31795;31495;31197;991
"""48057""";Lekeitio;7271;7317;7307;7258;7228;43
"""48055""";Lemoa;3489;3504;3486;3521;3534;-45
"""48056""";Lemoiz;1297;1258;1238;1241;1243;54
"""48081""";Lezama;2454;2445;2412;2429;2390;64
"""48903""";Loiu;2363;2394;2433;2416;2361;2
"""48058""";Mallabia;1172;1173;1158;1158;1168;4
"""48059""";Mañaria;521;522;515;519;525;-4
"""48060""";Markina-Xemein;5072;5068;5006;4934;4999;73
"""48061""";Maruri-Jatabe;992;978;991;982;967;25
"""48062""";Mendata;379;380;383;381;395;-16
"""48063""";Mendexa;422;425;438;432;451;-29
"""48064""";Meñaka;753;754;761;755;750;3
"""48066""";Morga;408;405;410;423;426;-18
"""48068""";Mundaka;1862;1845;1852;1835;1861;1
"""48069""";Mungia;17701;17665;17691;17554;17384;317
"""48007""";Munitibar-Arbatzegi Gerrikaitz;484;473;468;460;466;18
"""48908""";Murueta;323;319;308;309;311;12
"""48071""";Muskiz;7438;7536;7507;7567;7579;-141
"""48067""";Muxika;1475;1468;1465;1455;1407;68
"""48909""";Nabarniz;267;246;253;255;260;7
"""48073""";Ondarroa;8326;8395;8400;8397;8477;-151
"""48075""";Orozko;2658;2650;2636;2651;2673;-15
"""48083""";Ortuella;8379;8385;8395;8360;8376;3
"""48072""";Otxandio;1359;1330;1314;1296;1295;64
"""48077""";Plentzia;4414;4353;4331;4363;4387;27
"""48078""";Portugalete;45285;45746;45766;45826;46120;-835
"""48082""";Santurtzi;46085;46069;45853;45795;45765;320
"""48084""";Sestao;27342;27452;27296;27445;27744;-402
"""48904""";Sondika;4555;4547;4502;4495;4471;84
"""48085""";Sopela;14276;14120;13878;13643;13510;766
"""48086""";Sopuerta;2638;2570;2527;2569;2596;42
"""48076""";Sukarrieta;347;331;332;357;367;-20
"""48087""";Trucios-Turtzioz;502;509;501;511;510;-8
"""48088""";Ubide;162;164;160;177;175;-13
"""48065""";Ugao-Miraballes;4114;4148;4152;4124;4133;-19
"""48089""";Urduliz;5034;4712;4456;4319;4248;786
"""48074""";Urduña/Orduña;4199;4192;4232;4180;4134;65
"""48080""";Valle de Trápaga-Trapagaran;11911;11975;11985;11953;11953;-42
"""48095""";Zaldibar;3038;3045;3043;3054;3077;-39
"""48096""";Zalla;8416;8450;8447;8379;8421;-5
"""48905""";Zamudio;3277;3275;3260;3236;3217;60
"""48097""";Zaratamo;1647;1631;1614;1615;1609;38
"""48024""";Zeanuri;1248;1245;1250;1242;1241;7
"""48025""";Zeberio;1088;1095;1073;1059;1074;14
"""48913""";Zierbena;1516;1520;1490;1492;1497;19
"""48915""";Ziortza-Bolibar;411;404;413;427;420;-9
