Municipio;Nombre;2021;2020;2019;2018;2017;AumentoPoblacion
"""06050""";Fregenal de la Sierra;4811;4836;4847;4918;4904;-93
"""06051""";Fuenlabrada de los Montes;1793;1811;1845;1879;1898;-105
"""06052""";Fuente de Cantos;4684;4687;4721;4784;4852;-168
"""06053""";Fuente del Arco;681;681;688;697;693;-12
"""06054""";Fuente del Maestre;6704;6714;6743;6774;6822;-118
"""06055""";Fuentes de León;2244;2248;2302;2311;2340;-96
"""06056""";Garbayuela;510;509;508;522;532;-22
"""06057""";Garlitos;554;565;587;599;614;-60
"""06058""";Garrovilla, La;2334;2357;2346;2401;2421;-87
"""06059""";Granja de Torrehermosa;1965;1977;2014;2041;2101;-136
"""06903""";Guadiana;2465;2492;2485;2518;2550;-85
"""06060""";Guareña;6812;6888;6964;7006;7057;-245
"""06061""";Haba, La;1206;1219;1243;1247;1263;-57
"""06062""";Helechosa de los Montes;612;626;647;653;665;-53
"""06063""";Herrera del Duque;3465;3489;3482;3485;3557;-92
"""06064""";Higuera de la Serena;937;936;948;941;948;-11
"""06065""";Higuera de Llerena;335;337;347;343;346;-11
"""06066""";Higuera de Vargas;1930;1925;1955;1950;1975;-45
"""06067""";Higuera la Real;2202;2219;2253;2264;2297;-95
"""06068""";Hinojosa del Valle;476;475;483;489;489;-13
"""06069""";Hornachos;3509;3537;3595;3639;3673;-164
"""06070""";Jerez de los Caballeros;9171;9196;9303;9367;9445;-274
"""06071""";Lapa, La;277;279;281;284;289;-12
"""06073""";Llera;823;829;836;860;875;-52
"""06074""";Llerena;5697;5743;5804;5758;5821;-124
"""06072""";Lobón;2760;2756;2746;2757;2804;-44
"""06075""";Magacela;511;523;530;526;535;-24
"""06076""";Maguilla;960;957;974;970;982;-22
"""06077""";Malcocinado;351;356;365;374;372;-21
"""06078""";Malpartida de la Serena;536;543;556;569;572;-36
"""06079""";Manchita;769;764;765;763;774;-5
"""06080""";Medellín;2247;2275;2263;2276;2285;-38
"""06081""";Medina de las Torres;1163;1176;1184;1207;1238;-75
"""06082""";Mengabril;489;498;475;472;470;19
"""06083""";Mérida;59424;59548;59335;59352;59187;237
"""06084""";Mirandilla;1247;1262;1267;1300;1308;-61
"""06085""";Monesterio;4267;4216;4226;4254;4261;6
"""06086""";Montemolín;1365;1361;1343;1367;1403;-38
"""06087""";Monterrubio de la Serena;2312;2326;2372;2415;2463;-151
"""06088""";Montijo;15483;15504;15457;15614;15649;-166
"""06089""";Morera, La;714;714;715;719;725;-11
"""06090""";Nava de Santiago, La;933;926;932;949;969;-36
"""06091""";Navalvillar de Pela;4392;4403;4424;4444;4553;-161
"""06092""";Nogales;646;658;652;666;682;-36
"""06093""";Oliva de la Frontera;5083;5086;5137;5195;5256;-173
"""06094""";Oliva de Mérida;1710;1725;1729;1734;1763;-53
"""06095""";Olivenza;11871;11912;11963;11986;11977;-106
"""06096""";Orellana de la Sierra;255;244;228;235;239;16
"""06097""";Orellana la Vieja;2627;2641;2693;2729;2756;-129
"""06098""";Palomas;673;671;678;686;705;-32
"""06099""";Parra, La;1322;1327;1346;1360;1348;-26
"""06100""";Peñalsordo;870;896;918;949;1008;-138
"""06101""";Peraleda del Zaucejo;490;507;513;512;530;-40
"""06102""";Puebla de Alcocer;1174;1212;1184;1188;1216;-42
"""06103""";Puebla de la Calzada;5861;5834;5845;5876;5914;-53
"""06104""";Puebla de la Reina;719;724;741;745;771;-52
"""06107""";Puebla de Obando;1839;1839;1836;1868;1860;-21
"""06108""";Puebla de Sancho Pérez;2665;2676;2709;2731;2745;-80
"""06105""";Puebla del Maestre;665;670;685;698;716;-51
"""06106""";Puebla del Prior;469;480;490;500;495;-26
"""06902""";Pueblonuevo del Guadiana;1989;2008;2021;2033;2024;-35
"""06109""";Quintana de la Serena;4576;4574;4597;4650;4702;-126
"""06110""";Reina;151;150;153;159;162;-11
"""06111""";Rena;607;610;616;622;624;-17
"""06112""";Retamal de Llerena;432;436;443;443;455;-23
"""06113""";Ribera del Fresno;3268;3256;3348;3357;3394;-126
"""06114""";Risco;130;132;140;141;150;-20
"""06115""";Roca de la Sierra, La;1442;1455;1464;1473;1503;-61
"""06116""";Salvaleón;1692;1721;1755;1800;1829;-137
"""06117""";Salvatierra de los Barros;1608;1607;1645;1664;1692;-84
"""06119""";San Pedro de Mérida;852;838;843;837;850;2
"""06123""";San Vicente de Alcántara;5340;5377;5408;5475;5528;-188
"""06118""";Sancti-Spíritus;163;165;167;175;188;-25
"""06120""";Santa Amalia;3957;3975;4021;4059;4065;-108
"""06121""";Santa Marta;4094;4124;4122;4176;4204;-110
"""06122""";Santos de Maimona, Los;8064;8075;8091;8126;8137;-73
"""06124""";Segura de León;1834;1851;1889;1921;1944;-110
"""06125""";Siruela;1852;1861;1903;1912;1944;-92
"""06126""";Solana de los Barros;2575;2601;2623;2645;2679;-104
"""06127""";Talarrubias;3355;3406;3412;3420;3473;-118
"""06128""";Talavera la Real;5311;5314;5314;5376;5381;-70
"""06129""";Táliga;674;678;665;681;697;-23
"""06130""";Tamurejo;211;212;214;215;223;-12
"""06131""";Torre de Miguel Sesmero;1235;1246;1250;1265;1279;-44
"""06132""";Torremayor;985;949;957;973;998;-13
"""06133""";Torremejía;2249;2257;2250;2264;2270;-21
"""06134""";Trasierra;617;625;622;633;644;-27
"""06135""";Trujillanos;1389;1376;1387;1401;1409;-20
"""06136""";Usagre;1761;1751;1763;1777;1787;-26
"""06137""";Valdecaballeros;1088;1065;1077;1074;1105;-17
"""06901""";Valdelacalzada;2731;2721;2711;2734;2753;-22
"""06138""";Valdetorres;1170;1179;1173;1179;1204;-34
"""06139""";Valencia de las Torres;519;540;564;578;600;-81
"""06140""";Valencia del Mombuey;715;725;744;731;747;-32
"""06141""";Valencia del Ventoso;1931;1960;1973;2008;2035;-104
"""06146""";Valle de la Serena;1160;1172;1191;1224;1251;-91
"""06147""";Valle de Matamoros;358;363;367;367;372;-14
"""06148""";Valle de Santa Ana;1129;1143;1139;1152;1148;-19
"""06142""";Valverde de Burguillos;278;273;273;281;290;-12
"""06143""";Valverde de Leganés;4157;4167;4159;4176;4204;-47
"""06144""";Valverde de Llerena;566;570;585;603;621;-55
"""06145""";Valverde de Mérida;1036;1047;1055;1060;1068;-32
"""06149""";Villafranca de los Barros;12534;12673;12835;12926;13114;-580
"""06150""";Villagarcía de la Torre;910;906;907;913;926;-16
"""06151""";Villagonzalo;1231;1234;1234;1243;1247;-16
"""06152""";Villalba de los Barros;1472;1475;1477;1504;1538;-66
"""06153""";Villanueva de la Serena;25837;25752;25667;25759;25882;-45
"""06154""";Villanueva del Fresno;3335;3364;3397;3401;3411;-76
"""06156""";Villar de Rena;1332;1353;1379;1383;1397;-65
"""06155""";Villar del Rey;2103;2106;2117;2168;2203;-100
"""06157""";Villarta de los Montes;418;423;437;444;476;-58
"""06158""";Zafra;16786;16810;16797;16776;16822;-36
"""06159""";Zahínos;2780;2774;2803;2805;2819;-39
"""06160""";Zalamea de la Serena;3473;3545;3555;3606;3665;-192
"""06162""";Zarza, La;3380;3402;3472;3508;3485;-105
"""06161""";Zarza-Capilla;296;310;311;310;328;-32
