Municipio;Nombre;2021;2020;2019;2018;2017;AumentoPoblacion
"""16070""";Castillejo-Sierra;29;31;28;30;29;0
"""16072""";Castillo de Garcimuñoz;128;131;134;139;145;-17
"""16071""";Castillo-Albaráñez;20;21;22;21;22;-2
"""16073""";Cervera del Llano;217;218;221;216;221;-4
"""16023""";Chillarón de Cuenca;698;632;617;602;591;107
"""16081""";Chumillas;58;58;57;57;54;4
"""16074""";Cierva, La;34;31;28;30;35;-1
"""16078""";Cuenca;53988;54621;54690;54898;54876;-888
"""16079""";Cueva del Hierro;35;32;29;29;34;1
"""16082""";Enguídanos;303;313;317;321;331;-28
"""16083""";Fresneda de Altarejos;37;37;40;49;51;-14
"""16084""";Fresneda de la Sierra;49;51;48;48;53;-4
"""16085""";Frontera, La;143;148;155;169;157;-14
"""16086""";Fuente de Pedro Naharro;1209;1215;1205;1212;1210;-1
"""16087""";Fuentelespino de Haro;246;268;274;248;249;-3
"""16088""";Fuentelespino de Moya;103;104;109;105;107;-4
"""16904""";Fuentenava de Jábaga;527;489;513;525;553;-26
"""16089""";Fuentes;466;458;455;454;447;19
"""16091""";Fuertescusa;57;60;63;70;70;-13
"""16092""";Gabaldón;170;178;183;183;182;-12
"""16093""";Garaballa;63;55;59;68;74;-11
"""16094""";Gascueña;148;143;153;154;169;-21
"""16095""";Graja de Campalbo;91;91;91;93;92;-1
"""16096""";Graja de Iniesta;354;358;361;365;365;-11
"""16097""";Henarejos;137;134;139;145;153;-16
"""16098""";Herrumblar, El;690;677;664;678;676;14
"""16099""";Hinojosa, La;195;180;188;195;200;-5
"""16100""";Hinojosos, Los;765;784;771;789;814;-49
"""16101""";Hito, El;159;135;141;142;154;5
"""16102""";Honrubia;1507;1531;1566;1597;1602;-95
"""16103""";Hontanaya;250;245;253;263;290;-40
"""16104""";Hontecillas;62;56;61;53;51;11
"""16106""";Horcajo de Santiago;3545;3504;3493;3526;3542;3
"""16107""";Huélamo;78;87;99;98;103;-25
"""16108""";Huelves;84;80;57;51;54;30
"""16109""";Huérguina;53;51;44;52;51;2
"""16110""";Huerta de la Obispalía;126;117;114;124;134;-8
"""16111""";Huerta del Marquesado;185;183;194;190;200;-15
"""16112""";Huete;1746;1748;1765;1777;1776;-30
"""16113""";Iniesta;4355;4320;4305;4299;4337;18
"""16115""";Laguna del Marquesado;54;51;50;45;45;9
"""16116""";Lagunaseca;55;66;77;65;75;-20
"""16117""";Landete;1211;1249;1234;1216;1229;-18
"""16118""";Ledaña;1562;1561;1563;1584;1614;-52
"""16119""";Leganiel;209;186;190;189;182;27
"""16121""";Majadas, Las;234;234;241;251;266;-32
"""16122""";Mariana;304;298;304;293;290;14
"""16123""";Masegosa;61;62;64;70;73;-12
"""16124""";Mesas, Las;2310;2317;2336;2328;2312;-2
"""16125""";Minglanilla;2237;2198;2221;2211;2232;5
"""16126""";Mira;908;886;905;926;929;-21
"""16128""";Monreal del Llano;52;53;56;67;69;-17
"""16129""";Montalbanejo;99;99;103;106;103;-4
"""16130""";Montalbo;670;655;643;626;639;31
"""16131""";Monteagudo de las Salinas;119;126;129;110;120;-1
"""16132""";Mota de Altarejos;32;31;34;36;36;-4
"""16133""";Mota del Cuervo;6035;6055;5990;6030;6033;2
"""16134""";Motilla del Palancar;5964;5917;5869;5959;5929;35
"""16135""";Moya;129;136;139;138;153;-24
"""16137""";Narboneta;42;38;37;43;49;-7
"""16139""";Olivares de Júcar;295;308;325;334;337;-42
"""16140""";Olmeda de la Cuesta;21;22;20;21;29;-8
"""16141""";Olmeda del Rey;130;131;132;133;132;-2
"""16142""";Olmedilla de Alarcón;142;146;149;151;159;-17
"""16143""";Olmedilla de Eliz;15;14;15;15;16;-1
"""16145""";Osa de la Vega;455;465;479;485;501;-46
"""16146""";Pajarón;77;79;82;81;79;-2
"""16147""";Pajaroncillo;56;63;65;67;75;-19
"""16148""";Palomares del Campo;571;572;602;625;642;-71
"""16149""";Palomera;157;160;171;159;159;-2
"""16150""";Paracuellos;91;93;94;101;99;-8
"""16151""";Paredes;57;58;66;58;64;-7
"""16152""";Parra de las Vegas, La;33;35;33;34;39;-6
"""16153""";Pedernoso, El;1132;1140;1124;1127;1147;-15
"""16154""";Pedroñeras, Las;6638;6639;6638;6548;6581;57
"""16155""";Peral, El;633;640;632;611;628;5
"""16156""";Peraleja, La;93;87;97;96;95;-2
"""16157""";Pesquera, La;209;202;215;215;225;-16
"""16158""";Picazo, El;660;673;666;679;672;-12
"""16159""";Pinarejo;191;203;212;213;227;-36
"""16160""";Pineda de Gigüela;61;58;60;59;61;0
"""16161""";Piqueras del Castillo;45;48;48;53;55;-10
"""16162""";Portalrubio de Guadamejud;35;30;22;27;26;9
"""16163""";Portilla;58;61;59;64;69;-11
"""16165""";Poyatos;58;53;56;60;62;-4
"""16166""";Pozoamargo;289;290;292;290;302;-13
"""16908""";Pozorrubielos de la Mancha;191;188;180;188;196;-5
"""16167""";Pozorrubio de Santiago;322;308;323;305;315;7
"""16169""";Pozuelo, El;40;44;49;51;54;-14
"""16170""";Priego;892;896;896;920;942;-50
"""16171""";Provencio, El;2416;2432;2437;2418;2453;-37
"""16172""";Puebla de Almenara;334;344;384;345;351;-17
"""16174""";Puebla del Salvador;185;187;181;183;192;-7
"""16175""";Quintanar del Rey;7616;7714;7586;7589;7533;83
"""16176""";Rada de Haro;53;57;44;46;42;11
"""16177""";Reíllo;111;116;118;118;105;6
"""16181""";Rozalén del Monte;60;65;67;67;72;-12
"""16185""";Saceda-Trasierra;42;43;41;38;44;-2
"""16186""";Saelices;459;458;483;505;506;-47
"""16187""";Salinas del Manzano;74;65;68;81;85;-11
"""16188""";Salmeroncillos;100;101;102;100;107;-7
"""16189""";Salvacañete;287;305;303;296;315;-28
"""16190""";San Clemente;6953;7015;6988;7107;7247;-294
"""16191""";San Lorenzo de la Parrilla;1052;1040;1042;1040;1057;-5
"""16192""";San Martín de Boniches;45;42;44;46;46;-1
"""16193""";San Pedro Palmiches;50;53;57;55;57;-7
"""16194""";Santa Cruz de Moya;232;207;218;227;236;-4
"""16196""";Santa María de los Llanos;681;686;676;688;694;-13
"""16195""";Santa María del Campo Rus;534;565;571;590;607;-73
"""16197""";Santa María del Val;62;68;67;68;60;2
"""16198""";Sisante;1619;1605;1642;1643;1685;-66
"""16199""";Solera de Gabaldón;27;27;28;23;28;-1
"""16909""";Sotorribas;681;700;732;756;776;-95
"""16202""";Talayuelas;849;864;878;884;898;-49
"""16203""";Tarancón;15645;15505;15271;14990;14834;811
"""16204""";Tébar;292;279;286;280;283;9
"""16205""";Tejadillos;115;115;118;124;130;-15
"""16206""";Tinajas;201;194;201;195;197;4
"""16209""";Torralba;109;111;112;114;126;-17
"""16211""";Torrejoncillo del Rey;358;351;341;363;394;-36
"""16212""";Torrubia del Campo;281;257;257;257;265;16
"""16213""";Torrubia del Castillo;36;38;38;39;40;-4
"""16215""";Tragacete;261;250;249;259;261;0
"""16216""";Tresjuncos;268;278;293;302;316;-48
"""16217""";Tribaldos;97;103;107;96;91;6
"""16218""";Uclés;226;212;222;223;219;7
"""16219""";Uña;89;79;82;89;92;-3
"""16906""";Valdecolmenas, Los;70;68;72;75;77;-7
"""16224""";Valdemeca;73;77;84;88;87;-14
"""16225""";Valdemorillo de la Sierra;56;63;59;66;66;-10
"""16227""";Valdemoro-Sierra;112;108;110;113;114;-2
"""16228""";Valdeolivas;204;193;202;203;195;9
"""16902""";Valdetórtola;124;126;133;130;140;-16
"""16903""";Valeras, Las;1479;1494;1496;1516;1547;-68
"""16231""";Valhermoso de la Fuente;46;52;57;48;47;-1
"""16173""";Valle de Altomira, El;198;182;211;216;221;-23
"""16234""";Valsalobre;21;22;23;28;26;-5
"""16236""";Valverde de Júcar;1108;1084;1082;1071;1111;-3
"""16237""";Valverdejo;95;88;93;102;99;-4
"""16238""";Vara de Rey;473;496;496;501;530;-57
"""16239""";Vega del Codorno;130;129;129;134;135;-5
"""16240""";Vellisca;112;100;102;100;102;10
"""16242""";Villaconejos de Trabaque;323;332;344;348;358;-35
"""16243""";Villaescusa de Haro;471;481;470;470;494;-23
"""16244""";Villagarcía del Llano;719;747;759;745;775;-56
"""16245""";Villalba de la Sierra;469;444;456;476;499;-30
"""16246""";Villalba del Rey;492;513;516;515;546;-54
"""16247""";Villalgordo del Marquesado;73;82;80;76;78;-5
"""16248""";Villalpardo;993;1005;1018;1016;976;17
"""16249""";Villamayor de Santiago;2466;2521;2481;2522;2587;-121
"""16250""";Villanueva de Guadamejud;67;68;65;70;68;-1
"""16251""";Villanueva de la Jara;2280;2282;2249;2304;2259;21
"""16253""";Villar de Cañas;386;375;374;378;402;-16
"""16254""";Villar de Domingo García;207;212;220;229;216;-9
"""16255""";Villar de la Encina;147;148;154;165;169;-22
"""16263""";Villar de Olalla;1313;1285;1270;1258;1250;63
"""16258""";Villar del Humo;173;191;184;189;203;-30
"""16259""";Villar del Infantado;45;44;43;47;42;3
"""16910""";Villar y Velasco;73;75;77;82;88;-15
"""16264""";Villarejo de Fuentes;401;418;429;454;475;-74
"""16265""";Villarejo de la Peñuela;23;22;20;21;20;3
"""16266""";Villarejo-Periesteban;384;382;380;385;392;-8
"""16269""";Villares del Saz;447;414;443;466;485;-38
"""16270""";Villarrubio;200;191;194;196;196;4
"""16271""";Villarta;808;843;793;821;829;-21
"""16272""";Villas de la Ventosa;214;213;211;233;230;-16
"""16273""";Villaverde y Pasaconsol;335;328;332;337;352;-17
"""16274""";Víllora;120;109;114;128;125;-5
"""16275""";Vindel;11;11;11;10;10;1
"""16276""";Yémeda;17;18;21;22;24;-7
"""16277""";Zafra de Záncara;106;110;122;124;128;-22
"""16278""";Zafrilla;57;56;58;64;67;-10
"""16279""";Zarza de Tajo;269;266;239;229;248;21
"""16280""";Zarzuela;159;169;170;181;192;-33
